base_price,competitor_price,demand,stock,is_holiday,target_price
468.24,454.26,0.33,189,0,444.41
406.06,397.63,0.34,183,0,384.34
236.53,237.18,0.17,108,0,216.56
257.69,257.83,0.33,146,0,257.44
71.67,64.28,0.4,164,0,71.02
497.99,515.76,0.31,149,0,508.18
303.84,304.8,0.69,140,1,325.03
136.34,127.36,0.52,79,0,137.61
450.77,440.16,0.68,119,0,446.56
320.74,314.85,0.64,6,0,330.32
164.51,162.71,0.57,43,0,160.06
85.91,71.09,0.53,99,0,79.97
107.31,126.84,0.33,21,0,114.61
210.69,219.31,0.5,37,1,226.21
272.89,279.6,0.68,10,0,285.76
494.1,508.26,0.36,85,0,502.81
485.23,498.31,0.61,65,0,492.04
71.83,79.9,0.26,31,0,69.46
349.02,368.4,0.72,52,0,379.6
471.19,465.25,0.49,155,0,451.33
412.13,430.36,0.48,2,1,459.64
376.8,394.9,0.3,74,1,406.71
154.48,155.25,0.26,5,0,147.34
182.54,183.65,0.72,107,0,196.52
440.12,433.09,0.53,15,0,450.51
405.19,403.34,0.45,115,1,423.34
334.17,341.26,0.3,198,0,320.89
186.82,197.67,0.58,47,1,195.96
338.33,342.95,0.14,4,1,343.52
301.0,320.06,0.5,48,1,320.94
498.18,488.46,0.95,32,0,526.5
164.82,171.82,0.71,168,0,176.22
413.3,402.96,0.17,105,0,383.2
484.21,495.79,0.4,128,0,492.19
496.83,507.96,0.35,123,0,498.17
106.51,97.63,0.29,122,0,101.13
473.97,483.98,0.65,68,0,478.48
316.61,331.71,0.78,180,0,327.47
72.02,85.62,0.27,49,0,71.53
324.04,308.17,0.95,93,0,338.09
59.3,75.82,0.39,155,0,58.07
417.4,433.12,0.24,60,0,394.46
350.72,348.04,0.23,33,0,327.47
394.08,406.68,0.27,55,0,370.65
201.27,220.3,0.59,132,0,202.15
54.58,46.46,0.54,155,0,47.46
412.71,395.47,0.64,196,0,388.61
436.56,437.78,0.82,133,1,494.61
328.17,324.68,0.44,40,1,347.41
95.61,101.43,0.4,63,0,97.14
193.19,206.24,0.42,50,1,211.8
199.89,215.85,0.22,123,0,186.77
497.38,516.24,0.59,131,0,501.43
200.18,200.12,0.0,118,0,185.95
349.6,350.26,0.62,182,0,333.4
145.96,148.95,0.42,52,0,150.92
326.89,313.04,0.5,183,0,312.72
448.37,458.37,0.25,46,0,417.91
467.1,482.15,0.64,116,0,466.9
104.62,121.39,0.42,0,0,117.5
395.47,398.86,0.72,24,0,424.96
334.02,353.5,0.6,179,0,324.57
399.91,400.85,0.3,19,0,383.1
117.72,123.81,0.35,7,0,125.8
416.78,404.85,0.58,155,0,401.93
105.79,86.98,0.46,155,0,92.72
131.83,140.34,0.38,164,0,126.31
387.13,390.07,0.35,83,0,386.27
133.09,144.54,0.52,149,0,137.3
151.65,149.87,0.74,131,0,161.53
323.65,318.39,0.24,187,1,305.87
248.25,237.48,0.39,9,1,268.63
121.57,126.14,0.77,34,0,127.06
211.56,214.96,0.49,119,0,207.88
192.04,205.06,0.36,89,0,197.88
434.59,446.88,0.89,131,0,468.78
63.47,54.81,0.34,185,0,62.69
491.43,510.55,0.79,118,1,558.88
387.92,380.78,0.91,118,0,417.27
224.21,216.13,0.42,147,0,218.21
464.54,483.27,0.35,105,1,497.84
434.91,435.92,0.58,133,0,436.76
109.56,94.83,0.2,147,0,95.78
151.44,162.56,0.45,8,0,160.62
120.86,108.1,0.28,167,0,105.27
429.17,432.86,0.85,85,0,458.9
234.8,227.4,0.53,49,0,233.63
125.38,115.61,0.49,158,0,122.64
476.58,473.46,0.58,0,0,496.41
370.95,383.15,0.29,153,0,332.99
422.48,433.68,0.52,146,0,423.07
418.61,410.99,0.25,171,0,369.91
94.48,110.79,0.47,2,0,107.17
229.55,223.0,0.6,30,1,240.53
91.38,84.76,0.17,94,1,85.36
136.39,144.28,0.54,102,0,135.05
389.71,389.85,0.44,148,1,415.41
60.72,56.0,0.28,16,0,54.63
178.24,183.51,0.66,185,1,183.67
156.97,161.64,0.69,148,0,156.89
241.44,238.47,0.29,98,0,220.58
323.57,338.92,0.52,31,0,332.81
448.78,442.63,0.66,51,0,449.36
122.54,116.09,0.69,32,1,131.78
373.23,364.38,0.55,23,1,394.13
118.54,105.15,0.24,57,0,106.02
280.62,288.29,0.34,6,0,296.25
83.28,95.68,0.6,119,0,83.09
439.05,432.32,0.31,137,1,458.97
181.89,183.84,0.67,60,0,185.22
463.28,447.32,0.12,158,1,433.79
260.08,242.89,0.52,178,0,247.87
279.33,266.89,0.48,107,0,277.72
288.85,288.9,0.44,118,0,284.7
226.82,219.73,0.25,92,0,207.81
109.37,108.02,0.39,129,1,116.78
104.49,104.77,0.59,62,1,107.24
150.58,165.07,0.0,101,0,146.24
290.08,286.93,0.32,61,0,291.29
91.05,109.73,0.81,90,1,113.37
175.5,174.81,0.48,141,1,189.8
234.53,217.34,0.27,11,1,234.04
146.67,138.55,0.8,188,0,146.63
189.41,182.93,0.61,72,1,195.2
295.8,295.35,0.42,39,0,291.39
452.75,452.24,0.66,98,0,449.97
165.84,176.48,0.57,67,0,164.18
420.32,415.78,0.33,18,0,436.35
236.3,229.73,0.38,120,0,237.88
145.4,158.46,0.27,107,0,138.86
298.3,284.56,0.39,4,1,323.02
239.73,223.01,0.12,65,0,216.81
328.36,336.08,0.77,66,0,351.96
264.72,255.1,0.71,24,1,292.47
58.92,40.7,0.42,25,1,59.13
65.96,75.2,0.4,121,1,69.85
125.57,120.59,0.56,111,0,120.7
253.66,254.59,0.59,186,0,247.09
272.31,258.18,0.64,93,0,269.91
109.71,93.84,0.06,119,1,98.97
415.55,418.11,0.36,99,0,418.71
76.84,67.94,0.51,26,0,76.54
445.6,457.32,0.32,115,0,449.59
256.07,258.71,0.85,30,0,275.73
132.21,149.14,0.62,113,0,132.63
281.92,283.3,0.52,186,1,289.15
83.24,95.29,0.46,73,1,94.33
122.2,104.12,0.21,59,0,107.32
286.7,298.56,0.85,47,0,313.2
71.92,63.7,0.75,53,0,74.73
252.24,236.7,0.64,0,0,253.33
106.89,87.15,0.25,58,0,94.74
220.54,232.53,0.68,4,0,231.13
420.2,401.38,0.42,45,0,410.11
397.1,390.49,0.61,164,0,380.89
76.49,93.45,0.44,188,0,75.83
292.94,283.88,0.72,128,0,314.79
204.76,221.05,0.65,141,1,225.46
171.02,175.31,0.19,175,0,153.58
400.88,383.93,0.53,64,0,394.26
347.47,362.04,0.97,150,0,372.52
234.34,235.81,0.49,178,0,227.94
261.78,252.78,0.22,154,0,232.3
206.27,187.22,0.45,15,0,212.64
387.06,398.65,0.6,136,0,392.89
318.54,319.88,0.55,96,0,317.48
66.54,75.55,0.72,191,0,67.66
88.4,80.48,0.55,74,0,86.35
429.04,429.9,0.2,14,0,413.27
381.35,394.03,0.73,85,1,434.47
239.69,226.24,0.51,6,0,241.34
441.11,429.09,0.49,147,0,440.5
185.42,172.62,0.43,127,0,184.1
411.85,394.5,0.52,66,0,408.71
175.0,162.42,0.49,35,0,171.73
442.52,439.74,0.1,55,0,413.86
132.43,128.64,0.29,108,0,124.96
298.81,315.0,0.55,158,0,289.53
185.45,199.71,0.43,118,0,185.63
479.67,471.89,0.75,8,0,533.93
185.51,170.5,0.59,99,0,180.44
161.75,158.6,0.52,128,1,171.49
237.46,252.12,0.46,162,0,233.69
195.32,178.9,0.61,185,0,178.72
475.2,494.04,0.38,169,0,461.43
226.07,230.64,0.8,184,0,233.61
480.98,470.98,0.33,90,0,481.05
455.58,455.47,0.5,96,0,450.72
436.97,440.35,0.56,110,0,441.9
414.3,407.51,0.74,143,0,443.42
86.99,81.1,0.51,142,1,89.14
64.64,66.9,0.37,138,0,64.02
146.32,130.57,0.36,121,0,140.06
62.76,61.2,0.19,106,0,56.12
325.91,330.86,0.59,192,0,312.84
420.17,431.49,0.45,112,0,421.03
440.74,444.12,1.0,72,0,470.96
67.37,58.76,0.47,149,1,67.01
398.05,404.58,0.24,88,0,375.22
339.39,331.42,0.98,27,0,361.3
108.27,115.3,0.6,29,0,107.0
358.92,343.85,0.49,131,0,352.25
260.62,261.79,0.73,60,1,298.27
166.18,155.43,0.75,71,0,176.56
277.55,290.82,0.3,125,0,280.71
425.29,409.08,0.53,155,0,404.23
479.62,497.68,0.5,166,0,465.47
383.88,365.98,0.71,124,0,409.12
131.37,128.21,0.43,129,0,130.4
89.85,99.48,0.45,120,0,96.84
448.82,448.89,0.47,195,1,460.25
99.31,109.25,0.75,38,0,111.78
274.98,261.96,0.35,71,0,268.13
492.02,479.97,0.33,133,1,513.49
396.49,413.97,0.33,145,0,397.27
468.01,457.89,0.46,192,1,472.08
481.25,492.18,0.56,37,0,479.64
357.51,371.65,0.6,119,0,357.18
167.16,180.01,0.03,25,1,172.56
445.65,464.43,0.35,87,0,449.08
339.43,357.72,0.6,155,0,335.51
414.16,407.19,0.39,100,1,437.53
194.32,206.47,0.85,80,0,210.04
115.81,98.55,0.41,66,0,111.42
115.17,103.61,0.11,35,1,110.45
61.65,63.33,0.53,57,0,65.76
407.71,427.42,0.79,103,0,443.11
479.63,466.9,0.61,157,0,461.86
493.38,476.01,0.48,132,0,490.17
348.77,349.52,0.58,72,0,348.61
461.97,470.78,0.36,76,0,468.93
376.4,380.17,0.08,86,0,351.6
119.73,139.66,0.74,133,0,129.32
297.66,292.93,0.12,105,1,288.65
385.25,379.12,0.19,85,0,357.94
281.45,288.45,0.57,57,0,281.66
496.76,502.0,0.6,21,0,500.64
172.36,164.66,0.78,152,0,179.89
434.37,424.0,0.64,66,0,435.81
174.82,178.32,0.68,16,1,191.37
496.75,487.61,0.7,27,0,532.57
363.88,352.82,0.77,156,1,389.83
228.57,209.78,0.65,8,0,229.42
137.3,141.09,0.47,11,0,147.64
124.43,115.09,0.77,116,1,140.38
304.88,311.59,0.27,190,0,276.14
160.82,166.46,0.52,85,0,162.11
152.09,141.72,0.39,30,0,153.11
68.04,75.68,0.53,1,1,78.94
250.81,267.79,0.58,192,0,246.74
115.45,117.83,0.54,64,0,117.34
466.91,486.65,0.6,119,0,470.5
165.76,168.15,0.36,148,0,168.14
289.26,279.24,0.21,83,0,262.73
455.35,461.03,0.45,155,0,442.18
325.09,324.38,0.69,55,0,322.23
103.89,95.7,0.56,113,0,100.68
226.24,240.24,0.39,106,0,231.27
449.42,459.93,0.34,118,0,453.38
479.3,498.06,0.55,177,0,465.37
180.93,168.23,0.73,99,0,190.49
325.09,308.04,0.93,99,1,362.87
494.04,495.64,0.45,194,0,475.52
424.08,438.33,0.28,53,0,397.32
88.89,81.34,0.11,197,0,80.98
117.67,109.91,0.32,21,0,119.77
239.05,223.61,0.29,141,0,221.07
404.47,402.96,0.81,124,0,434.22
225.03,211.59,0.4,88,1,236.06
363.34,380.5,0.3,61,0,338.79
465.85,476.47,0.44,95,0,466.04
435.38,417.92,0.48,123,0,432.53
61.78,76.17,0.52,38,0,67.79
340.59,331.23,1.0,42,0,358.79
445.84,450.81,0.72,127,1,503.14
387.12,375.27,0.47,65,0,379.72
460.17,449.97,0.34,131,1,483.01
281.94,276.9,0.44,12,0,294.04
344.46,337.39,0.35,50,0,337.57
415.44,435.04,0.22,163,0,374.7
353.03,336.2,0.66,63,0,345.91
300.05,316.02,0.31,36,0,302.43
429.67,439.18,0.49,24,1,459.04
235.73,238.82,0.53,115,1,251.26
426.87,431.68,0.64,28,0,431.03
498.61,497.56,0.69,119,1,529.6
100.85,118.65,0.07,190,0,98.5
58.23,60.1,0.7,135,1,66.34
80.29,62.18,0.49,147,1,75.03
63.77,43.85,0.41,164,0,56.61
323.7,312.04,0.88,1,1,378.84
375.78,357.54,1.0,192,0,385.99
87.97,91.89,0.66,191,0,84.9
197.58,191.34,0.2,45,0,177.9
315.65,312.45,0.63,143,0,309.97
71.38,81.61,0.74,187,1,77.26
185.34,203.35,0.46,54,0,193.89
73.36,91.35,0.38,165,1,81.28
310.81,327.4,0.74,123,0,333.04
113.39,110.88,0.61,163,0,110.68
220.38,224.97,0.66,140,0,219.2
239.01,224.62,0.67,73,0,237.07
253.51,259.35,0.5,149,0,252.32
437.12,435.43,0.61,127,0,432.57
177.07,170.86,0.88,79,0,184.41
198.97,194.16,0.4,138,0,195.81
201.22,206.03,0.5,197,0,198.51
364.53,378.73,0.64,173,0,356.28
364.84,358.05,0.52,32,0,361.93
193.48,177.07,0.48,82,1,197.74
197.68,202.57,0.38,58,1,209.77
284.56,284.03,0.32,128,0,280.75
227.49,240.54,0.45,133,1,245.99
374.18,356.08,0.63,173,0,351.17
306.38,291.03,0.52,117,0,303.58
299.61,301.87,0.52,21,0,303.79
149.17,133.0,0.48,149,0,140.9
300.97,315.87,0.67,62,0,304.21
208.43,222.46,0.24,70,1,208.45
253.43,273.26,0.47,60,0,258.6
304.54,284.72,0.72,81,0,321.45
477.47,480.22,0.66,53,0,476.19
228.27,236.0,0.38,190,0,224.53
271.83,264.17,0.42,4,0,279.16
439.38,439.14,0.32,50,0,439.62
180.14,186.6,0.65,70,0,178.32
338.92,345.68,0.53,32,1,362.11
127.01,115.28,0.44,179,0,115.66
451.28,434.14,0.76,51,0,480.05
490.13,477.91,0.83,81,0,521.95
418.05,422.14,0.51,66,0,421.01
81.67,94.2,0.7,199,0,90.53
303.91,292.24,0.91,74,0,321.4
292.21,297.19,0.27,52,0,274.82
471.16,465.09,0.47,165,0,449.66
196.77,187.28,0.5,58,0,193.59
276.97,274.26,0.33,75,0,280.33
491.76,504.38,0.65,155,0,477.04
372.41,376.73,0.52,183,0,361.86
455.84,439.27,0.52,114,0,451.81
161.4,143.46,0.07,67,0,141.26
410.15,424.55,0.34,156,0,396.69
91.73,99.79,0.51,138,0,95.41
139.39,159.33,0.64,179,1,150.44
164.21,149.04,0.45,67,1,165.53
70.58,60.38,0.48,196,0,60.84
346.22,353.09,0.5,121,0,348.72
59.84,73.33,0.1,146,1,61.58
241.09,247.82,0.53,114,0,246.39
134.75,117.01,0.4,157,0,127.49
429.63,444.22,0.64,107,0,437.85
257.3,242.38,0.54,23,1,267.18
461.88,445.96,0.21,105,0,423.57
451.06,466.87,0.65,169,0,441.73
67.89,65.72,0.3,65,1,70.51
218.08,222.36,0.73,143,1,245.22
119.17,116.28,0.71,51,0,125.25
330.12,314.16,0.8,149,0,344.39
443.62,435.31,0.54,117,0,439.91
318.92,328.69,0.55,118,0,317.42
305.94,300.99,0.09,142,1,300.41
137.41,122.23,0.92,64,0,145.55
325.34,325.02,0.55,142,0,327.58
452.26,469.41,0.15,185,0,413.42
340.4,342.55,0.41,179,0,332.79
455.14,438.21,0.42,142,1,478.3
444.83,439.58,0.38,44,1,471.01
301.24,283.21,0.21,95,0,274.91
495.29,487.01,0.52,67,0,494.41
378.86,378.3,0.73,103,0,408.72
224.04,211.23,0.19,125,0,206.5
368.99,388.84,0.35,170,0,361.97
123.44,138.47,0.58,189,0,123.06
278.78,287.68,0.54,154,0,271.45
354.28,370.16,0.36,195,0,343.93
266.46,246.76,0.16,193,0,231.13
98.01,115.62,0.73,28,0,112.85
236.41,250.16,0.38,90,0,244.66
251.25,237.69,0.62,127,0,243.2
72.33,67.58,0.62,6,1,77.17
331.73,344.12,0.58,27,0,339.65
53.24,59.96,0.63,77,0,53.12
320.38,317.51,0.66,117,0,318.12
102.67,111.41,0.33,114,0,109.22
321.27,308.64,0.56,115,1,333.78
300.47,292.21,0.46,83,0,302.1
268.38,261.08,0.35,2,0,276.7
78.6,90.9,0.59,69,0,82.14
68.48,48.94,0.28,111,0,54.07
468.63,455.21,0.41,129,1,490.66
191.89,207.94,0.43,188,0,190.71
301.5,295.88,0.65,26,1,316.28
76.99,90.37,0.62,176,1,83.78
118.26,117.36,0.04,63,0,106.47
400.87,415.51,0.51,2,1,443.57
146.37,159.08,0.57,2,0,158.52
219.04,219.68,0.64,125,0,214.49
373.17,389.25,0.49,112,0,382.08
169.64,166.51,0.46,185,0,163.67
222.87,234.45,0.28,0,0,220.35
350.93,343.96,0.75,160,1,382.24
441.53,434.69,0.5,177,0,428.19
259.79,278.36,0.73,121,0,285.07
398.24,409.59,0.32,17,0,420.3
133.15,129.5,0.64,152,0,122.98
395.85,407.05,0.72,96,0,428.97
290.27,279.95,0.39,95,0,287.27
65.8,48.0,0.35,21,1,65.31
246.33,248.91,0.89,19,1,289.51
356.36,372.68,0.52,185,0,350.71
149.35,157.43,0.42,12,0,161.42
437.23,436.53,0.29,105,0,406.47
127.92,122.55,0.83,122,0,133.95
410.89,397.58,0.59,173,0,394.09
207.55,203.7,0.32,116,0,205.03
51.5,65.31,0.59,5,0,58.17
497.35,483.45,0.7,164,0,478.87
266.58,254.71,0.46,2,0,270.6
288.31,282.68,0.77,33,0,308.38
315.76,333.93,0.32,112,0,316.23
190.53,180.68,0.21,116,0,174.66
222.79,216.16,0.43,199,0,212.8
193.84,196.23,0.34,39,1,204.45
72.26,61.84,0.44,92,0,66.56
395.27,380.53,0.35,44,0,391.58
169.18,172.24,0.12,103,0,160.55
307.08,289.84,0.28,14,1,303.27
193.75,187.89,0.65,41,1,207.64
89.23,85.1,0.41,23,0,92.8
492.99,491.88,0.54,191,0,473.86
264.45,256.84,0.24,143,0,242.91
179.81,159.98,0.84,151,0,180.89
117.2,136.06,0.7,112,1,134.34
269.62,256.23,0.22,100,0,250.58
481.82,470.86,0.61,102,0,479.74
480.68,484.72,0.62,169,0,467.94
378.88,381.86,0.54,127,0,380.67
107.97,116.93,0.44,61,0,106.71
453.32,466.81,0.62,132,1,478.44
168.75,170.3,0.37,19,0,177.87
174.06,173.3,0.59,175,0,165.64
328.74,314.38,0.52,44,0,328.15
398.0,413.63,0.76,169,0,419.31
109.74,104.76,0.79,148,1,123.32
497.25,480.0,0.44,23,0,494.61
322.37,331.58,0.53,98,0,321.61
112.07,127.15,0.73,52,0,127.61
401.44,402.41,0.52,63,0,399.11
428.19,436.03,0.55,190,0,413.22
378.0,378.5,0.14,112,0,354.66
72.71,91.05,0.37,45,0,78.32
322.8,310.8,0.47,179,0,304.8
360.33,368.14,0.8,128,0,390.48
443.61,439.93,0.57,152,0,428.18
187.88,179.8,0.68,88,1,195.9
61.83,80.78,0.94,44,0,70.59
443.0,444.76,0.47,31,0,444.32
274.85,289.91,0.41,161,0,268.97
480.34,478.1,0.67,145,0,482.07
323.83,310.08,0.45,196,0,305.66
403.87,416.06,0.46,5,0,422.79
298.75,284.91,0.3,101,1,284.33
397.59,411.7,0.29,40,0,372.56
178.06,166.42,0.63,111,0,171.61
129.03,143.7,0.52,46,0,131.1
134.98,153.25,0.91,46,0,150.61
208.07,190.73,0.74,183,0,214.14
160.63,173.71,0.46,142,0,164.27
156.43,176.29,0.79,40,0,170.23
74.93,69.17,0.68,167,0,67.86
299.13,309.28,0.48,45,0,306.48
172.07,170.69,0.56,156,0,161.31
286.63,273.58,0.8,107,0,306.22
398.68,415.97,0.17,87,1,397.47
414.15,399.42,0.85,182,0,424.9
495.02,494.84,0.37,105,0,492.14
467.01,477.95,0.51,158,1,477.27
190.59,205.12,0.45,193,0,191.55
163.87,146.31,0.7,50,0,156.63
453.74,446.73,0.85,182,0,469.01
398.57,415.48,0.52,105,0,399.97
250.81,235.92,0.54,42,0,243.5
166.89,181.58,0.34,191,0,168.66
298.61,303.7,0.02,12,0,290.46
492.59,495.19,0.63,194,1,502.79
394.02,385.02,0.43,109,0,388.37
60.08,65.04,0.31,40,0,61.76
365.28,355.18,0.21,105,1,351.7
60.61,49.38,0.63,193,1,60.72
400.11,392.82,0.59,63,0,400.22
343.48,349.46,0.1,117,0,321.75
386.43,391.41,0.42,48,0,389.03
224.26,205.38,0.54,37,0,216.84
59.96,62.82,0.63,158,0,54.65
417.58,419.86,0.4,176,0,403.24
52.16,40.77,0.66,167,0,43.08
164.71,159.96,0.55,37,1,171.23
80.2,64.08,0.66,191,0,75.12
53.71,35.61,0.47,67,1,56.26
92.03,72.76,0.46,154,0,79.1
119.13,101.61,0.19,60,0,105.52
247.43,246.37,0.23,91,0,232.27
177.0,176.4,0.62,68,0,173.34
486.11,480.73,0.59,163,0,464.3
210.3,227.47,0.31,147,0,219.19
237.99,239.2,0.72,160,0,245.76
82.46,96.09,0.24,164,0,75.24
184.65,200.86,0.63,184,0,186.16
225.0,210.36,0.54,72,0,222.74
445.65,450.33,0.31,164,0,433.72
287.57,283.0,0.46,31,0,282.0
193.65,182.58,0.45,76,1,203.1
67.59,70.6,0.2,90,0,60.67
428.12,432.6,0.61,102,0,426.8
160.11,165.87,0.67,5,0,166.9
154.37,142.35,0.62,139,0,145.87
354.62,367.17,0.21,52,0,329.99
371.62,387.57,0.58,115,0,372.52
101.37,114.45,0.26,44,0,98.86
122.2,117.04,0.48,58,0,124.02
112.09,116.88,0.31,48,0,113.25
347.4,362.52,0.47,173,0,338.4
69.95,65.51,0.39,101,0,69.88
162.52,170.59,0.51,13,0,173.81
158.77,154.83,0.69,182,0,147.65
435.6,416.13,0.53,129,1,449.38
62.54,66.32,0.4,68,1,67.56
91.97,109.46,0.73,50,0,100.34
449.52,434.66,0.67,99,0,446.59
398.65,408.59,0.44,183,0,386.34
67.36,52.8,0.34,123,0,62.41
393.38,391.17,0.55,39,0,389.94
311.43,303.8,0.2,199,0,278.39
407.54,422.57,0.11,65,1,403.71
421.99,403.34,0.28,25,0,388.91
277.02,261.48,0.68,25,1,284.07
279.57,282.14,0.73,132,0,297.02
384.46,388.15,0.56,34,1,408.99
387.22,395.03,0.65,52,0,389.36
98.28,116.77,0.49,197,1,106.8
305.38,304.97,0.77,159,0,313.94
475.06,472.08,0.65,79,0,478.98
166.87,174.71,0.53,47,0,168.52
83.45,102.65,0.62,71,0,88.29
466.11,462.1,0.37,125,1,495.23
338.31,327.07,0.82,132,0,354.09
329.01,327.12,0.52,193,1,330.31
219.67,219.77,0.64,20,0,215.39
483.36,493.91,0.51,37,0,487.99
135.18,142.26,0.68,199,0,128.64
189.14,194.66,0.28,87,0,180.92
78.2,88.98,0.49,132,0,76.46
195.5,184.4,0.33,86,0,195.24
373.18,365.46,0.29,94,0,343.06
382.89,391.1,0.39,184,0,367.07
216.21,199.49,0.37,187,0,205.65
470.56,483.48,0.72,44,0,503.21
217.27,214.25,0.52,176,0,213.06
136.83,136.33,0.61,148,0,138.9
431.91,428.39,0.13,39,0,400.24
464.46,465.72,0.59,9,0,482.32
141.2,136.53,0.24,120,0,134.02
118.41,105.25,0.06,187,0,103.04
420.18,432.69,0.87,114,0,454.76
310.55,321.94,0.28,125,0,288.8
253.99,250.02,0.41,190,1,261.34
433.55,428.55,0.57,155,0,418.17
83.95,102.61,0.18,150,0,85.51
77.9,59.79,0.59,60,0,71.24
306.79,293.93,0.44,192,0,295.37
344.35,333.47,0.46,132,0,344.69
103.88,87.37,0.34,35,0,98.85
64.83,80.61,0.71,186,0,71.62
207.37,215.62,0.16,22,0,193.67
465.3,478.75,0.46,188,0,454.3
251.88,240.04,0.5,135,0,245.53
86.27,67.32,0.28,62,0,72.98
62.34,62.67,0.02,122,0,61.28
130.89,115.46,0.74,192,0,132.92
319.81,303.24,0.66,109,0,317.05
468.18,463.36,0.45,185,0,453.9
361.63,357.0,0.57,134,0,357.26
498.88,488.06,0.55,154,0,476.97
409.72,405.29,0.53,24,0,404.23
105.17,96.98,0.41,140,0,97.88
400.36,396.5,0.92,65,0,424.76
137.45,156.55,0.56,165,1,149.14
491.81,508.4,0.31,48,0,501.49
202.79,212.39,0.27,130,0,194.8
151.77,158.91,0.55,123,0,152.76
393.66,385.09,0.44,93,0,392.86
335.33,337.73,0.35,22,0,340.3
375.73,357.59,0.4,71,0,373.44
204.71,210.48,0.54,99,0,205.67
385.26,400.19,0.25,13,0,370.75
333.66,343.28,0.62,69,0,332.41
373.24,363.82,0.48,166,0,359.17
168.97,149.07,0.59,83,0,159.49
239.78,253.13,0.59,188,1,243.29
224.39,208.93,0.64,116,0,221.99
232.0,250.72,0.66,112,1,246.08
195.8,207.4,0.6,156,1,206.0
54.14,50.26,0.47,163,0,50.71
457.49,444.83,0.57,82,0,450.25
96.07,99.77,0.54,187,0,97.73
105.96,111.99,0.27,138,0,101.25
383.34,402.64,0.27,123,0,366.71
324.6,309.56,0.59,66,0,318.22
326.24,308.82,0.37,172,0,313.73
182.71,170.86,0.43,31,0,182.72
494.8,479.67,0.25,138,0,456.94
157.71,153.46,0.51,112,0,156.1
189.96,205.07,0.23,21,0,181.9
59.77,47.34,0.51,136,0,60.91
236.93,219.64,0.74,143,0,248.88
337.58,318.77,0.3,53,0,311.65
171.53,152.79,0.52,93,0,161.68
348.86,351.16,0.64,199,1,356.34
174.91,156.23,0.47,20,0,171.05
491.96,481.86,0.32,163,0,468.08
186.11,187.66,0.16,121,0,169.39
107.79,114.97,0.42,78,0,105.76
102.05,113.35,0.59,172,0,105.72
440.61,444.01,0.81,149,0,470.98
145.94,137.46,0.48,173,1,142.88
382.91,379.84,0.41,29,0,380.8
306.77,318.61,0.48,87,0,310.86
259.7,279.66,0.42,106,0,268.24
430.35,448.94,0.75,155,1,477.35
473.45,482.16,0.22,58,0,445.08
468.81,474.1,0.48,45,0,471.28
73.57,72.9,0.61,60,0,77.29
368.79,349.12,0.61,169,0,347.22
289.58,290.62,0.42,66,1,306.11
175.38,167.9,0.45,31,0,170.6
261.81,242.54,0.55,34,0,259.76
439.18,454.39,0.42,18,0,463.75
225.48,224.05,0.32,85,0,223.63
266.63,270.64,0.44,165,0,253.71
241.44,237.82,0.68,192,1,244.26
496.19,501.79,0.46,146,0,496.18
386.1,366.89,0.76,56,1,432.25
105.65,88.48,0.17,75,1,96.55
340.03,329.68,0.74,36,1,382.96
333.01,314.37,0.39,140,0,329.11
336.34,328.91,0.76,27,0,355.58
169.38,155.04,0.36,107,0,165.91
272.86,284.94,0.48,129,0,279.38
119.06,112.23,0.55,98,0,113.16
298.97,280.53,0.28,103,0,268.49
196.62,187.7,0.33,182,0,187.31
101.82,109.75,0.58,89,0,101.06
116.01,121.26,0.42,150,0,117.38
153.34,165.15,0.48,114,0,154.76
400.78,414.56,0.64,89,0,403.33
190.81,188.07,0.39,199,0,183.3
398.03,384.79,0.55,71,0,398.62
418.58,421.09,0.59,30,0,414.47
149.39,160.4,0.35,85,1,162.34
165.92,171.36,0.54,91,0,171.51
381.8,378.78,0.7,126,1,435.85
251.93,270.68,0.72,30,1,295.13
236.44,219.52,0.27,29,0,214.32
441.33,429.77,0.69,148,0,437.32
102.58,105.02,0.36,114,0,105.59
113.91,114.0,0.36,133,0,113.27
219.12,216.25,0.62,54,0,221.96
471.67,461.34,0.44,107,0,465.35
482.91,463.22,0.34,142,0,475.26
325.87,341.5,0.93,31,0,350.49
115.89,96.15,0.76,56,0,122.65
248.41,239.59,0.22,192,0,215.99
408.48,411.02,0.66,104,0,412.7
401.34,416.26,0.89,82,0,433.12
165.39,145.92,0.74,144,0,173.79
205.97,197.08,0.53,192,1,209.89
392.19,410.32,0.6,82,0,400.86
126.92,108.73,0.44,135,1,133.09
303.17,300.87,0.23,181,0,272.45
107.64,124.41,0.61,97,0,111.8
398.4,402.69,0.35,108,0,397.99
440.97,449.9,0.3,86,0,409.56
345.43,326.51,0.68,107,0,334.93
255.16,264.16,0.49,98,0,260.85
251.08,237.8,0.14,90,1,244.92
149.6,159.52,0.04,16,0,150.44
285.98,301.03,0.85,27,0,308.51
181.45,163.59,0.53,181,0,165.79
223.99,224.49,0.42,67,0,220.07
64.14,62.23,0.6,71,0,60.71
378.59,384.4,0.73,52,0,404.35
169.45,153.41,0.39,24,1,178.58
104.26,85.38,0.23,150,0,94.6
162.52,171.55,0.71,6,0,179.69
153.11,148.2,0.57,129,1,156.9
66.32,53.49,0.71,87,1,70.09
147.25,163.83,0.63,185,0,151.97
309.85,309.04,0.31,128,0,310.65
